MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
90.0,0.259,63.0,9297.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.034,0.1133,0.1256,0.1744,0.1335,5.0,5.0,1976.0,1976.0,0.1505,0.1048,0.0705,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,1606.0,0.1584,0.0,122.0,1728.0,0.2548,0.1963,0.6388,0.2496,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,4.0,2.0,0.178,8.0,0.1814,0.0,0.0,0.1201,1976.0,0.2067,2.0,560.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.1035,0.1474
20.0,0.259,80.0,9600.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1133,0.1256,0.2426,0.1335,7.0,6.0,1973.0,1973.0,0.1921,0.1048,0.0653,0.0598,0.2028,320.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,916.0,0.1584,0.0,326.0,1242.0,0.2548,0.1709,0.6388,0.2496,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.1928,0.1817,1973.0,0.2067,2.0,528.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,0.1035,0.1726
70.0,0.1713,34.0,4571.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1593,5.0,5.0,1916.0,1950.0,0.1505,0.1048,0.043,0.0407,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,624.0,624.0,0.2548,0.1709,0.3612,0.2496,624.0,720.0,0.0,1344.0,0.0,0.0,1.0,0.0,4.0,1.0,0.178,7.0,0.1814,0.0,0.0,0.1201,1916.0,0.2067,3.0,513.0,0.1272,0.1401,0.4298,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,0.0859,0.1443
20.0,0.259,83.64942451484876,53227.0,0.5818,0.0,0.2493,0.2685,0.5682,0.2311,0.3386,0.0462,0.1133,0.1256,0.2426,0.1335,4.0,6.0,1954.0,1994.0,0.1709,0.1081,0.0705,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.2769,0.1333,1116.0,0.1584,0.0,248.0,1364.0,0.2548,0.2964,0.6388,0.2496,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,0.2698,6.0,0.1448,2.0,0.2122,0.1817,1954.0,0.3491,2.0,529.0,0.193,0.2296,0.4298,224.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,0.1035,0.1726
70.0,0.1713,54.45155161336008,5100.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1593,8.0,7.0,1925.0,1996.0,0.1921,0.1048,0.0653,0.0575,0.1548,0.0,0.1736,0.2303,0.2331,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,588.0,588.0,0.2548,0.1709,0.6388,0.2496,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,0.2698,7.0,0.1814,1.0,0.2122,0.1201,1925.0,0.2067,1.0,228.0,0.193,0.2296,0.4298,192.0,63.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,6.0,2008.0,0.1035,0.1726
50.0,0.259,62.259614137129496,7015.0,0.5818,0.0,0.2493,0.1887,0.5682,0.1875,0.3097,0.0271,0.1133,0.1256,0.2426,0.1086,5.0,4.0,1950.0,1950.0,0.1505,0.1048,0.0599,0.0534,0.145,161.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1354,185.0,0.1584,0.0,524.0,709.0,0.2548,0.1963,0.6388,0.2496,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,0.2698,5.0,0.1814,1.0,0.1928,0.1201,1950.0,0.2067,1.0,352.0,0.193,0.2296,0.4298,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.1035,0.1726
60.0,0.2902,75.0,8004.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.049,0.1132,0.1256,0.2426,0.1593,8.0,5.0,2009.0,2009.0,0.1505,0.1048,0.0856,0.0765,0.2631,110.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,544.0,0.1584,0.0,288.0,832.0,0.2548,0.2964,0.6388,0.2496,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0,3.0,1.0,0.178,8.0,0.1814,0.0,0.0,0.2281,2009.0,0.3491,2.0,552.0,0.193,0.2296,0.4298,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,0.1641,0.2682
70.0,0.259,60.0,7200.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.031,0.0875,0.1256,0.2426,0.1593,7.0,9.0,1936.0,2007.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.2786,0.2303,0.2331,0.2273,0.3102,0.178,0.1441,350.0,0.1296,210.0,0.0,560.0,0.2548,0.2964,0.6388,0.2496,575.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,0.2698,6.0,0.1814,0.0,0.0,0.1201,1971.0,0.2939,2.0,576.0,0.193,0.2296,0.4298,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,4.0,2009.0,0.1035,0.1726
20.0,0.259,60.0,8281.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0297,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1965.0,1965.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,553.0,0.1296,311.0,0.0,864.0,0.2548,0.2163,0.6388,0.2496,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,1.0,0.1216,0.1201,1965.0,0.2067,1.0,360.0,0.193,0.2296,0.4298,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.2331,0.0,0.0,12.0,2009.0,0.1035,0.1726
70.0,0.259,74.0,11988.0,0.5818,0.0,0.2493,0.3053,0.5682,0.1826,0.3386,0.0458,0.1133,0.1256,0.2426,0.1593,6.0,7.0,1934.0,1995.0,0.1921,0.1048,0.0653,0.0556,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1354,326.0,0.1584,0.0,389.0,715.0,0.2548,0.1709,0.6388,0.1632,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.2122,0.1201,1939.0,0.2067,1.0,240.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,0.1035,0.1726
20.0,0.259,60.0,8430.0,0.5818,0.0,0.1993,0.3053,0.5682,0.1826,0.3386,0.043,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1978.0,1978.0,0.1505,0.1048,0.0653,0.0598,0.2028,136.0,0.1736,0.2509,0.155,0.2273,0.2666,0.178,0.131,616.0,0.1584,0.0,424.0,1040.0,0.2548,0.1963,0.6388,0.2496,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.0925,1973.629002305753,0.1503,0.0,0.0,0.1064,0.1263,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,0.1035,0.1726
120.0,0.1713,48.859308964749005,3072.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0424,0.1133,0.1256,0.2377,0.1335,7.0,5.0,2004.0,2004.0,0.1921,0.1048,0.0856,0.0765,0.2028,18.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,1375.0,1375.0,0.2548,0.2964,0.6388,0.2496,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,2.0,1.0,0.2698,6.0,0.1814,1.0,0.1928,0.1817,2004.0,0.3491,2.0,398.0,0.193,0.2296,0.4298,144.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.1035,0.1726
20.0,0.259,85.0,10628.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,7.0,5.0,1970.0,1970.0,0.1709,0.1081,0.0705,0.0599,0.1548,0.0,0.1736,0.2303,0.155,0.1578,0.3102,0.2769,0.2099,778.0,0.1584,0.0,499.0,1277.0,0.2548,0.1963,0.6388,0.2496,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,5.0,0.1814,1.0,0.1216,0.1817,1970.0,0.2067,2.0,526.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.2331,0.0,0.0,4.0,2007.0,0.1035,0.1726
70.0,0.259,79.0,9480.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.0829,0.1256,0.2426,0.1593,5.0,7.0,1942.0,1995.0,0.1505,0.1048,0.0599,0.0534,0.2631,224.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1354,386.0,0.1584,0.0,342.0,728.0,0.2548,0.2964,0.6388,0.2496,888.0,756.0,0.0,1644.0,0.0,0.0,1.0,1.0,3.0,1.0,0.2698,7.0,0.1814,2.0,0.2122,0.1817,1942.0,0.2067,1.0,312.0,0.193,0.2296,0.4298,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.1035,0.1726
20.0,0.259,98.0,11428.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2426,0.1335,8.0,5.0,2006.0,2006.0,0.1505,0.1048,0.0856,0.0765,0.2631,248.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,1626.0,1626.0,0.2548,0.2964,0.6388,0.2496,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,3.0,1.0,0.2698,7.0,0.1814,1.0,0.2122,0.1817,2006.0,0.2939,3.0,866.0,0.193,0.2296,0.4298,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.1035,0.1726
60.0,0.259,76.0,9291.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.0406,0.1171,0.1256,0.2426,0.1593,6.0,5.0,1993.0,1993.0,0.1505,0.1048,0.0653,0.0598,0.2028,120.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,426.0,0.1584,0.0,406.0,832.0,0.2548,0.2964,0.6388,0.2496,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,1993.0,0.2939,2.0,506.0,0.193,0.2296,0.4298,144.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.1035,0.1726
120.0,0.259,62.27674823933525,6820.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.0675,0.1133,0.1256,0.2377,0.1335,8.0,5.0,1985.0,1985.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.222,0.2099,368.0,0.1296,1120.0,0.0,1488.0,0.2548,0.1963,0.6388,0.2496,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2698,4.0,0.1814,0.0,0.0,0.1817,1985.0,0.2939,2.0,528.0,0.193,0.2296,0.4298,0.0,54.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,0.1035,0.1726
60.0,0.259,92.0,11952.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1387,0.1256,0.2426,0.1593,7.0,6.0,1977.0,1977.0,0.1585,0.1407,0.0604,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,808.0,808.0,0.2548,0.1963,0.6388,0.2496,1161.0,808.0,0.0,1969.0,0.0,0.0,2.0,1.0,3.0,1.0,0.178,8.0,0.1814,1.0,0.2122,0.1817,1977.0,0.2939,2.0,534.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,0.1035,0.1726
180.0,0.1713,35.0,3675.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2377,0.1264,6.0,5.0,2005.0,2005.0,0.1505,0.1048,0.0856,0.0765,0.2028,80.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.2769,0.2099,459.0,0.1584,0.0,88.0,547.0,0.2548,0.2964,0.6388,0.2496,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1438,2005.0,0.2939,2.0,525.0,0.193,0.2296,0.4298,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.1035,0.1726
20.0,0.259,110.0,14977.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2426,0.1335,8.0,5.0,2006.0,2007.0,0.1505,0.1048,0.0856,0.0765,0.2028,304.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.2769,0.2099,1350.0,0.1584,0.0,626.0,1976.0,0.2548,0.2964,0.6388,0.2496,1976.0,0.0,0.0,1976.0,1.0,0.0,2.0,0.0,2.0,1.0,0.2698,7.0,0.1814,1.0,0.3166,0.1817,2006.0,0.2939,3.0,908.0,0.193,0.2296,0.4298,250.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.1641,0.2682
120.0,0.259,41.0,5330.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0675,0.1133,0.1256,0.2377,0.1335,8.0,5.0,2000.0,2000.0,0.1505,0.1048,0.0928,0.082,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.222,0.2099,1196.0,0.1584,0.0,298.0,1494.0,0.2548,0.2964,0.6388,0.2496,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,0.4179,6.0,0.1814,0.0,0.0,0.1817,2000.0,0.2939,2.0,499.0,0.193,0.2296,0.4298,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.1035,0.1726
20.0,0.259,80.0,8480.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0297,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1963.0,1963.0,0.1921,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.2099,630.0,0.1584,0.0,340.0,970.0,0.2548,0.1963,0.6388,0.2496,970.0,0.0,0.0,970.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1201,1996.0,0.2067,2.0,624.0,0.193,0.2296,0.4298,0.0,24.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.1035,0.1726
20.0,0.259,75.0,13125.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3386,0.043,0.1133,0.1256,0.2426,0.1335,6.0,5.0,1997.0,1998.0,0.1505,0.1048,0.0856,0.0765,0.2028,215.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.2769,0.2099,994.0,0.1584,0.0,484.0,1478.0,0.2548,0.2964,0.6388,0.2496,1493.0,0.0,0.0,1493.0,1.0,0.0,2.0,0.0,3.0,1.0,0.2698,7.0,0.1814,1.0,0.1928,0.1817,1997.0,0.3491,2.0,508.0,0.193,0.2296,0.4298,140.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,0.1035,0.1726
60.0,0.259,105.0,13693.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2426,0.1593,9.0,5.0,2006.0,2006.0,0.1921,0.1048,0.0856,0.0765,0.2028,772.0,0.4419,0.2509,0.2331,0.2273,0.2666,0.222,0.1522,0.0,0.1584,0.0,2153.0,2153.0,0.2548,0.2964,0.6388,0.2496,2069.0,574.0,0.0,2643.0,0.0,0.0,2.0,1.0,3.0,1.0,0.4179,9.0,0.1814,1.0,0.2122,0.2281,2006.0,0.3491,3.0,694.0,0.193,0.2296,0.4298,414.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,0.1035,0.1726
20.0,0.259,79.0,10637.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,8.0,5.0,2007.0,2008.0,0.1921,0.1048,0.0856,0.0765,0.2631,336.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.2769,0.2099,1288.0,0.1584,0.0,417.0,1705.0,0.2548,0.2964,0.6388,0.2496,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,0.2698,7.0,0.1814,1.0,0.2122,0.1817,2007.0,0.2939,3.0,826.0,0.193,0.2296,0.4298,208.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,0.1035,0.1726
30.0,0.1713,50.0,5925.0,0.5818,0.0,0.1993,0.1887,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1335,4.0,7.0,1937.0,2000.0,0.1921,0.1048,0.0653,0.0556,0.145,435.0,0.1736,0.2509,0.1369,0.1297,0.2666,0.178,0.131,168.0,0.1584,0.0,739.0,907.0,0.2548,0.1963,0.6388,0.2496,1131.0,0.0,0.0,1131.0,0.0,0.0,1.0,0.0,2.0,1.0,0.178,7.0,0.1814,0.0,0.0,0.1201,1995.0,0.2067,2.0,672.0,0.193,0.2296,0.4298,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,3.0,2007.0,0.1035,0.1649
20.0,0.259,98.0,16033.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1837,0.3097,0.0688,0.1133,0.1256,0.2426,0.1335,9.0,5.0,2004.0,2005.0,0.1921,0.1048,0.0856,0.0765,0.2028,378.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.2769,0.2099,1261.0,0.1584,0.0,572.0,1833.0,0.2548,0.2964,0.6388,0.2496,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,0.2698,8.0,0.1814,1.0,0.2122,0.1817,2004.0,0.3491,3.0,772.0,0.193,0.2296,0.4298,519.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,0.1035,0.1726
20.0,0.259,72.0,11846.0,0.5818,0.0,0.2493,0.3053,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2426,0.1335,9.0,5.0,2003.0,2004.0,0.1921,0.1048,0.0856,0.0765,0.2028,562.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.2769,0.2099,1567.0,0.1584,0.0,225.0,1792.0,0.2548,0.2964,0.6388,0.2496,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,0.4179,6.0,0.1814,1.0,0.2122,0.1817,2003.0,0.3491,3.0,874.0,0.193,0.2296,0.4298,206.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,0.1035,0.1726
70.0,0.1713,50.0,2500.0,0.5818,0.5789,0.1993,0.2376,0.5682,0.1875,0.3097,0.0279,0.1133,0.1256,0.2426,0.1593,7.0,8.0,1915.0,2005.0,0.1505,0.1048,0.0653,0.0556,0.1548,0.0,0.2786,0.2509,0.2331,0.1578,0.2666,0.178,0.1441,299.0,0.1584,0.0,611.0,910.0,0.2548,0.2964,0.6388,0.2496,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0,4.0,1.0,0.4179,7.0,0.1426,1.0,0.2122,0.1817,1915.0,0.2067,1.0,164.0,0.1272,0.1401,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.1035,0.1726
120.0,0.1713,32.0,4500.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1837,0.3097,0.034,0.1133,0.1256,0.1775,0.1335,6.0,5.0,1998.0,1998.0,0.1921,0.1048,0.0856,0.0765,0.2028,116.0,0.1736,0.2509,0.2331,0.3667,0.2666,0.178,0.2099,897.0,0.1584,0.0,319.0,1216.0,0.2548,0.2964,0.6388,0.2496,1216.0,0.0,0.0,1216.0,1.0,0.0,2.0,0.0,2.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1817,1998.0,0.2067,2.0,402.0,0.193,0.2296,0.4298,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.1035,0.1726
20.0,0.259,64.93685180075505,7758.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.0297,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1962.0,2001.0,0.1505,0.1048,0.0653,0.0599,0.1548,0.0,0.1736,0.2303,0.155,0.1578,0.2666,0.178,0.1441,588.0,0.1584,0.0,411.0,999.0,0.2548,0.2163,0.6388,0.2496,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,0.2698,6.0,0.1814,0.0,0.0,0.1201,1963.0,0.2067,1.0,264.0,0.193,0.2296,0.4298,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,0.1035,0.1726
20.0,0.259,80.0,9600.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1950.0,2007.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.2786,0.2509,0.155,0.1578,0.2666,0.178,0.1441,607.0,0.1584,0.0,506.0,1113.0,0.2548,0.2163,0.6388,0.2496,1113.0,0.0,0.0,1113.0,0.0,0.0,1.0,0.0,3.0,1.0,0.2698,5.0,0.1814,1.0,0.2122,0.1817,1950.0,0.2067,1.0,264.0,0.193,0.2296,0.4298,0.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.1035,0.1726
20.0,0.259,79.0,10289.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1965.0,1965.0,0.1921,0.1048,0.0599,0.0534,0.2028,168.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,836.0,0.1584,0.0,237.0,1073.0,0.2548,0.1963,0.6388,0.2496,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1965.0,0.2939,2.0,515.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.1035,0.1726
20.0,0.259,70.0,12243.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0411,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1971.0,1971.0,0.1505,0.1048,0.0705,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.222,0.1441,998.0,0.1584,0.0,486.0,1484.0,0.2548,0.2163,0.6388,0.2496,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,7.0,0.1814,1.0,0.1928,0.1817,1971.0,0.2067,2.0,487.0,0.193,0.2296,0.4298,224.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,0.1035,0.1726
190.0,0.259,60.0,10800.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0279,0.1133,0.1256,0.1678,0.1086,5.0,4.0,1900.0,1970.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.1399,0.155,0.1578,0.1769,0.178,0.1333,664.0,0.1584,0.0,290.0,954.0,0.2548,0.1963,0.3612,0.1632,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,0.178,10.0,0.1665,1.0,0.2122,0.1817,1970.0,0.2067,2.0,520.0,0.193,0.1401,0.2652,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.0828,0.1726
180.0,0.1713,21.0,1526.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0214,0.1133,0.1256,0.1775,0.1025,4.0,8.0,1970.0,2002.0,0.1505,0.1048,0.0928,0.082,0.1548,0.0,0.1736,0.2303,0.155,0.2273,0.2666,0.222,0.2099,515.0,0.1584,0.0,115.0,630.0,0.2548,0.1963,0.6388,0.2496,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2698,3.0,0.1814,0.0,0.0,0.1817,1970.0,0.2067,1.0,286.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.1035,0.1726
160.0,0.1713,44.94913099941828,2665.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0214,0.1133,0.1256,0.2377,0.1593,5.0,6.0,1976.0,1976.0,0.1505,0.1048,0.0928,0.082,0.1548,0.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.2071,0.1522,0.0,0.1584,0.0,264.0,264.0,0.2548,0.1963,0.6388,0.2496,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,4.0,0.1814,1.0,0.2122,0.2281,1976.0,0.3491,1.0,336.0,0.193,0.2296,0.4298,141.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.1035,0.1726
